rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,source_file
192,spotify:track:4Hf7WnR761jpxPr5D46Bcd,Shawn Mendes,Treat You Better,Island Records,26,199,47,3374140,regional-global-weekly-2017-11-23.csv
193,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,Justin Bieber,Love Yourself,RBMG/Def Jam,62,188,48,3371465,regional-global-weekly-2017-11-23.csv
194,spotify:track:0jdny0dhgjUwoIp5GkqEaA,Kesha,Praying,Kemosabe Records/RCA Records,37,176,20,3348154,regional-global-weekly-2017-11-23.csv
195,spotify:track:2EEeOnHehOozLq4aS0n6SL,"KYLE, Lil Yachty",iSpy (feat. Lil Yachty),independently popular.,21,190,48,3347717,regional-global-weekly-2017-11-23.csv
196,spotify:track:2vjmyyAnDUzilFYxOlTdO1,6ix9ine,GUMMO,Scumgang/TenThousand Projects,196,-1,1,3342375,regional-global-weekly-2017-11-23.csv
197,spotify:track:0taOCiup4HNG9LmbduVlJj,YBN Nahmir,Rubbin off the Paint,2018,197,-1,1,3327761,regional-global-weekly-2017-11-23.csv
198,spotify:track:4yN6xPLopmTLvc27pO9LIE,"Nicky Jam, Wisin",Si Tú La Ves (feat. Wisin),Sony Music Latin,117,177,30,3312360,regional-global-weekly-2017-11-23.csv
199,spotify:track:6b8Be6ljOzmkOmFslEb23P,Bruno Mars,24K Magic,Atlantic Records,9,-1,46,3302535,regional-global-weekly-2017-11-23.csv
200,spotify:track:1UZOjK1BwmwWU14Erba9CZ,Miley Cyrus,Malibu,RCA Records Label,7,189,28,3296261,regional-global-weekly-2017-11-23.csv
1,spotify:track:7wGoVu4Dady5GV0Sv4UIsx,"Post Malone, 21 Savage",rockstar (feat. 21 Savage),Republic Records,1,1,11,36803492,regional-global-weekly-2017-11-30.csv
2,spotify:track:0ofbQMrRDsUaVKq2mGLEAb,"Camila Cabello, Young Thug",Havana (feat. Young Thug),Syco Music/Epic,2,2,17,30028749,regional-global-weekly-2017-11-30.csv
3,spotify:track:7EmGUiUaOSGDnUUQUDrOXC,"Selena Gomez, Marshmello",Wolves,Selena Gomez PS,3,4,6,24355051,regional-global-weekly-2017-11-30.csv
4,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,4,5,39,24101578,regional-global-weekly-2017-11-30.csv
5,spotify:track:2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,Warner Records,2,3,21,23958050,regional-global-weekly-2017-11-30.csv
6,spotify:track:43ZyHQITOjhciSUUNPVRHc,Lil Pump,Gucci Gang,Warner Records,6,6,12,21818053,regional-global-weekly-2017-11-30.csv
7,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,Too Good At Goodbyes,PLG - Capitol,1,7,12,21285725,regional-global-weekly-2017-11-30.csv
8,spotify:track:3hBBKuWJfxlIlnd9QFoC8k,"Maroon 5, SZA",What Lovers Do,Interscope Records*,5,8,13,20602334,regional-global-weekly-2017-11-30.csv
9,spotify:track:6mrKP2jyIQmM0rw6fQryjr,NF,Let You Down,NF Real Music,9,9,8,19465511,regional-global-weekly-2017-11-30.csv
10,spotify:track:1zsG4eaZmkA1dvjDDsAGLK,"Luis Fonsi, Demi Lovato",Échame La Culpa,UMLE - Latino,10,13,2,19056515,regional-global-weekly-2017-11-30.csv
11,spotify:track:7vGuf3Y35N4wmASOKLUVVU,"Marshmello, Khalid",Silence,Joytime Collective/RCA Records,8,11,16,18550749,regional-global-weekly-2017-11-30.csv
12,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,"ZAYN, Sia",Dusk Till Dawn (feat. Sia) - Radio Edit,RCA Records Label,4,10,12,18210930,regional-global-weekly-2017-11-30.csv
13,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,Post Malone,I Fall Apart,Mercury Records/Republic Owned,10,12,10,16532047,regional-global-weekly-2017-11-30.csv
14,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,Khalid,Young Dumb & Broke,"Right Hand Music Group, LLC/RCA Records",12,15,23,14037522,regional-global-weekly-2017-11-30.csv
15,spotify:track:32DGGj6KlNuBr6WaqRxpxi,Charlie Puth,How Long,Artist Partner,15,16,8,14001753,regional-global-weekly-2017-11-30.csv
16,spotify:track:5AEtlRudpgdT5FtNiuly6Y,"Hailee Steinfeld, Alesso, Florida Georgia Line, WATT","Let Me Go (with Alesso, Florida Georgia Line & watt)",Universal Records,16,19,12,13689724,regional-global-weekly-2017-11-30.csv
17,spotify:track:5tz69p7tJuGPeMGwNTxYuV,"Logic, Alessia Cara, Khalid",1-800-273-8255,Def Jam Recordings,5,14,31,13558351,regional-global-weekly-2017-11-30.csv
18,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,17,47,13485537,regional-global-weekly-2017-11-30.csv
19,spotify:track:0Zbbxnx4SGGHoIow4PpISP,"Kygo, Justin Jesso",Stargazing,Kygo,15,18,10,12851089,regional-global-weekly-2017-11-30.csv
20,spotify:track:42CeaId2XNlxugDvyqHfDf,Post Malone,Candy Paint,Republic Records,20,31,11,12270959,regional-global-weekly-2017-11-30.csv
21,spotify:track:6Za3190Sbw39BBC77WSS1C,"NATTI NATASHA, Ozuna",Criminal,Pina Records,21,21,11,12122973,regional-global-weekly-2017-11-30.csv
22,spotify:track:0tKcYR2II1VCQWT79i5NrW,Imagine Dragons,Thunder,Kid Ina Korner / Interscope,8,23,31,12034384,regional-global-weekly-2017-11-30.csv
23,spotify:track:5hcisvFMidkMJlElTO9Qmw,"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian",Sensualidad,Hear This Music,23,33,4,11938387,regional-global-weekly-2017-11-30.csv
24,spotify:track:7GX5flRQZVHRAGd6B4TmDO,Lil Uzi Vert,XO Tour Llif3,Generation Now/Atlantic,10,24,36,11670805,regional-global-weekly-2017-11-30.csv
25,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,11,82,4,11641888,regional-global-weekly-2017-11-30.csv
26,spotify:track:2OALaHcDdKkjYEpAr0Qzab,"Avicii, Rita Ora",Lonely Together (feat. Rita Ora),Pophouse Entertainment Group,19,22,16,11550421,regional-global-weekly-2017-11-30.csv
27,spotify:track:2fQrGHiQOvpL9UgPvtYy6G,21 Savage,Bank Account,"Slaughter Gang, LLC/Epic Records",22,26,21,11418199,regional-global-weekly-2017-11-30.csv
28,spotify:track:3B54sVLJ402zGa6Xm4YGNe,"French Montana, Swae Lee",Unforgettable,Bad Boy Entertainment/Epic Records,3,25,34,11414455,regional-global-weekly-2017-11-30.csv
29,spotify:track:2xmrfQpmS2iJExTlklLoAL,"Clean Bandit, Julia Michaels",I Miss You (feat. Julia Michaels),Atlantic Records UK,29,40,5,11304033,regional-global-weekly-2017-11-30.csv
30,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,Feel It Still,Atlantic Records,18,27,20,11062233,regional-global-weekly-2017-11-30.csv
31,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,"Post Malone, Quavo",Congratulations,Mercury Records/Republic Owned,20,29,45,11058366,regional-global-weekly-2017-11-30.csv
32,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,"Bebe Rexha, Florida Georgia Line",Meant to Be (feat. Florida Georgia Line),Warner Records,32,36,11,10908662,regional-global-weekly-2017-11-30.csv
33,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,"Anitta, J Balvin",Downtown,WM Brazil,33,111,2,10882747,regional-global-weekly-2017-11-30.csv
34,spotify:track:2rb5MvYT7ZIxbKW5hfcHx8,"J Balvin, Willy William",Mi Gente,UMLE - Latino,1,28,22,10812739,regional-global-weekly-2017-11-30.csv
35,spotify:track:1m69ELEgE6k5ZWsap40ozt,Ozuna,Se Preparó,VP Records Corp/Dimelo Vi,30,32,14,10510502,regional-global-weekly-2017-11-30.csv
36,spotify:track:3m660poUr1chesgkkjQM7P,Demi Lovato,Sorry Not Sorry,Island Records,7,30,21,10340932,regional-global-weekly-2017-11-30.csv
37,spotify:track:7sO5G9EABYOXQKNPNiE9NR,"Offset, Metro Boomin",Ric Flair Drip (with Metro Boomin),"Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",37,38,5,10238527,regional-global-weekly-2017-11-30.csv
38,spotify:track:4dVpf9jZjcORqGTLUaeYj9,A$AP Ferg,Plain Jane,RCA Records Label,37,37,11,10116344,regional-global-weekly-2017-11-30.csv
39,spotify:track:2Xqd0wUttjueBfdcltADOv,"G-Eazy, A$AP Rocky, Cardi B",No Limit,BPG/RVG/RCA Records,34,34,9,10023804,regional-global-weekly-2017-11-30.csv
40,spotify:track:7JNh1cfm0eXjqFVOzKLyau,"Becky G, Bad Bunny",Mayores,Kemosabe Records/RCA Records/Sony Music Latin,33,35,18,9856021,regional-global-weekly-2017-11-30.csv
41,spotify:track:6De0lHrwBfPfrhorm9q1Xl,Danny Ocean,Me Rehúso,Atlantic Records,20,39,41,9572832,regional-global-weekly-2017-11-30.csv
42,spotify:track:2nUJvBO87SkxCViQsLc9Zr,Big Shaq,Man's Not Hot,Universal-Island Records Ltd.,42,44,8,9465237,regional-global-weekly-2017-11-30.csv
43,spotify:track:5b2QnYcT9rQIkhRWt4HztQ,"Eminem, Beyoncé",Walk On Water (feat. Beyoncé),Eminem Catalog PS,13,20,3,9083761,regional-global-weekly-2017-11-30.csv
44,spotify:track:4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,Attention,Artist Partner,5,42,32,9022353,regional-global-weekly-2017-11-30.csv
45,spotify:track:1YZfcVLbbJwfizR5cDOp3q,"Migos, Nicki Minaj, Cardi B",MotorSport,"Quality Control Music, LLC",34,45,5,8994841,regional-global-weekly-2017-11-30.csv
46,spotify:track:70lnL3QaSOIIyMa2X9aVRL,"Shakira, Nicky Jam",Perro Fiel (feat. Nicky Jam),Sony Music Latin,46,50,8,8908648,regional-global-weekly-2017-11-30.csv
47,spotify:track:7nZmah2llfvLDiUjm0kiyz,"Justin Bieber, BloodPop®",Friends (with BloodPop®),BloodPop/DJ/RMBG/Republic,2,49,15,8874729,regional-global-weekly-2017-11-30.csv
48,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,Lauv,I Like Me Better,Lauv,29,46,26,8872973,regional-global-weekly-2017-11-30.csv
49,spotify:track:0CokSRCu5hZgPxcZBaEzVE,"Macklemore, Skylar Grey",Glorious (feat. Skylar Grey),Bendo LLC,14,47,21,8349127,regional-global-weekly-2017-11-30.csv
50,spotify:track:7fwXWKdDNI5IutOMc5OKYw,"J Balvin, Willy William, Beyoncé",Mi Gente (feat. Beyoncé),Mi Gente Remix,15,48,9,8177292,regional-global-weekly-2017-11-30.csv
51,spotify:track:7EI6Iki24tBHAMxtb4xQN2,Rita Ora,Anywhere,Atlantic Records UK,51,64,6,7982141,regional-global-weekly-2017-11-30.csv
52,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,"Alan Walker, Noah Cyrus, Digital Farm Animals, Juliander",All Falls Down (feat. Juliander),Kreatell Music,52,55,5,7678479,regional-global-weekly-2017-11-30.csv
53,spotify:track:3whrwq4DtvucphBPUogRuJ,"Camila Cabello, Daddy Yankee",Havana - Remix,Syco Music/Epic,53,56,2,7658438,regional-global-weekly-2017-11-30.csv
54,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,15,53,14,7602740,regional-global-weekly-2017-11-30.csv
55,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,Aftermath,1,52,35,7570756,regional-global-weekly-2017-11-30.csv
56,spotify:track:2771LMNxwf62FTAdpJMQfM,Cardi B,Bodak Yellow,KSR/Atlantic,21,41,18,7434229,regional-global-weekly-2017-11-30.csv
57,spotify:track:3PEgB3fkiojxms35ntsTgs,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",More Than You Know,Pophouse Entertainment Group,15,51,27,7425763,regional-global-weekly-2017-11-30.csv
58,spotify:track:0Qh38w01QRXK6KHIv0e3hb,P!nk,What About Us,RCA Records Label,18,43,16,7295784,regional-global-weekly-2017-11-30.csv
59,spotify:track:7ofxPmTNMj2GP07g1VZa0O,"Alex Sensation, Ozuna",Que Va,JP Entertainment (Jorge Pino),54,54,14,7217588,regional-global-weekly-2017-11-30.csv
60,spotify:track:2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas,Epic,21,155,3,7133652,regional-global-weekly-2017-11-30.csv
61,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,"Gucci Mane, Migos",I Get the Bag (feat. Migos),Guwop Enterprises/Atlantic,45,63,15,7102124,regional-global-weekly-2017-11-30.csv
62,spotify:track:3VClLWqNn80Llv0PJOsKgr,"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian",Báilame - Remix,UMLE - Latino,58,58,15,7095690,regional-global-weekly-2017-11-30.csv
63,spotify:track:4lESS6vuruP6a79KWRaQou,"Maluma, Nego do Borel",Corazón (feat. Nego do Borel),Sony Music Latin,63,84,4,7074234,regional-global-weekly-2017-11-30.csv
64,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,2,61,41,6887379,regional-global-weekly-2017-11-30.csv
65,spotify:track:0CcQNd8CINkwQfe1RDtGV6,Imagine Dragons,Believer,Kid Ina Korner / Interscope,16,60,43,6867872,regional-global-weekly-2017-11-30.csv
66,spotify:track:693iqPOQvhI7PobtR8CC8v,"J Balvin, Jowell & Randy",Bonita,Rimas (J Balvin - Jowell & Randy),42,62,25,6864953,regional-global-weekly-2017-11-30.csv
67,spotify:track:2z4pcBLQXF2BXKFvd0BuB6,"Jason Derulo, French Montana",Tip Toe (feat. French Montana),Beluga Heights/Warner Records,67,89,3,6801652,regional-global-weekly-2017-11-30.csv
68,spotify:track:5TysCiZtv1HnSWcTcUFusI,"Joey Montana, Sebastian Yatra",Suena El Dembow,UMLE - Latino,66,66,11,6714322,regional-global-weekly-2017-11-30.csv
69,spotify:track:0qYTZCo5Bwh1nsUFGZP3zn,Maluma,Felices los 4,Sony Music Latin,17,59,32,6713147,regional-global-weekly-2017-11-30.csv
70,spotify:track:6NWl2m8asvH83xjuXVNsuG,Lil Xan,Betrayed,Columbia,70,78,4,6686436,regional-global-weekly-2017-11-30.csv
71,spotify:track:7Ed6BkggCS2KaKY5YlINaF,"BTS, Desiigner, Steve Aoki",MIC Drop (feat. Desiigner) [Steve Aoki Remix],BIGHIT MUSIC,71,-1,1,6627272,regional-global-weekly-2017-11-30.csv
72,spotify:track:79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,There's Nothing Holdin' Me Back,Island Records,5,70,32,6476509,regional-global-weekly-2017-11-30.csv
73,spotify:track:5CtI0qwDJkDQGwXD1H1cLb,"Luis Fonsi, Daddy Yankee, Justin Bieber",Despacito - Remix,UMLE - Latino,1,65,33,6427620,regional-global-weekly-2017-11-30.csv
74,spotify:track:5u6vkDnOyaf8LsteDAj2ub,"21 Savage, Offset, Metro Boomin, Travis Scott",Ghostface Killers (feat. Travis Scott),"Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",36,67,5,6368971,regional-global-weekly-2017-11-30.csv
75,spotify:track:2cnKEkpVUSV4wnjQiTWfH6,"Wisin, Ozuna",Escápate Conmigo (feat. Ozuna),Sony Music Latin,38,72,34,6363052,regional-global-weekly-2017-11-30.csv
76,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,Halsey,Bad At Love,Astralwerks (ASW),68,68,14,6328007,regional-global-weekly-2017-11-30.csv
77,spotify:track:1yxgsra98r3qAtxqiGZPiX,Travis Scott,BUTTERFLY EFFECT,Cactus Jack / Epic,40,73,28,6318961,regional-global-weekly-2017-11-30.csv
78,spotify:track:0JcNysfWVWaMS7R6vzGB2k,"Carlos Vives, Sebastian Yatra",Robarte un Beso,Sony Music Latin,61,74,17,6317802,regional-global-weekly-2017-11-30.csv
79,spotify:track:0lJCqIx5BhZtf6QtYI2fbv,"Daddy Yankee, Bad Bunny",Vuelve,Craft Latino,71,71,8,6261274,regional-global-weekly-2017-11-30.csv
80,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,60,76,48,6107099,regional-global-weekly-2017-11-30.csv
81,spotify:track:33bnxcjePIkcmNjEFTJX0l,"Piso 21, Manuel Turizo",Déjala Que Vuelva (feat. Manuel Turizo),WM Mexico,81,104,4,6053956,regional-global-weekly-2017-11-30.csv
82,spotify:track:5bcTCxgc7xVfSaMV3RuVke,"Calvin Harris, Pharrell Williams, Katy Perry, Big Sean, Funk Wav","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Columbia,5,69,24,6037067,regional-global-weekly-2017-11-30.csv
83,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,7,80,49,6017726,regional-global-weekly-2017-11-30.csv
84,spotify:track:4v094LQ9eF10k2O2Te2ngK,Niall Horan,Too Much To Ask,Capitol Records (US1A),37,57,11,6007180,regional-global-weekly-2017-11-30.csv
85,spotify:track:152lZdxL1OR0ZMW6KquMif,Khalid,Location,"Right Hand Music Group, LLC/RCA Records",34,79,43,5960231,regional-global-weekly-2017-11-30.csv
86,spotify:track:1Qg9jWGDkKAGZXj5v2OG59,Maroon 5,Wait,Interscope Records*,74,91,4,5956282,regional-global-weekly-2017-11-30.csv
87,spotify:track:6WbADFqMvR8N5u0BvtsWQE,"Avicii, Sandro Cavazza",Without You (feat. Sandro Cavazza),Pophouse Entertainment Group,21,83,16,5785797,regional-global-weekly-2017-11-30.csv
88,spotify:track:0Wv5wuenRLI3BcwgT3HPIP,"DJ Snake, Lauv",A Different Way (with Lauv),Geffen,66,90,10,5763226,regional-global-weekly-2017-11-30.csv
89,spotify:track:7krbSH3rd8lhIZvuzTV3Bl,James Arthur,Naked,Columbia Local,89,-1,1,5758771,regional-global-weekly-2017-11-30.csv
90,spotify:track:2Za1AlJNvksouPPWbXpR2X,"Macklemore, Kesha",Good Old Days (feat. Kesha),Bendo LLC,56,81,10,5754200,regional-global-weekly-2017-11-30.csv
91,spotify:track:3ncgNpxLoBQ65ABk4djDyd,"Famous Dex, A$AP Rocky",PICK IT UP (feat. A$AP Rocky),300 Entertainment,91,119,3,5693182,regional-global-weekly-2017-11-30.csv
92,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ,"Liam Payne, Quavo",Strip That Down (feat. Quavo),Capitol Records UK / EMI,9,88,28,5605331,regional-global-weekly-2017-11-30.csv
93,spotify:track:5yuShbu70mtHXY0yLzCQLQ,Post Malone,Go Flex,Mercury Records/Republic Owned,52,93,21,5593722,regional-global-weekly-2017-11-30.csv
94,spotify:track:1OAh8uOEOvTDqkKFsKksCi,"DJ Khaled, Rihanna, Bryson Tiller",Wild Thoughts (feat. Rihanna & Bryson Tiller),Epic/We The Best,2,85,24,5517665,regional-global-weekly-2017-11-30.csv
95,spotify:track:6uFsE1JgZ20EXyU0JQZbUR,Taylor Swift,Look What You Made Me Do,Taylor Swift,1,75,14,5490127,regional-global-weekly-2017-11-30.csv
96,spotify:track:7AQim7LbvFVZJE3O8TYgf2,"XXXTENTACION, Trippie Redd",Fuck Love,Bad Vibes Forever / EMPIRE,41,92,14,5439056,regional-global-weekly-2017-11-30.csv
97,spotify:track:0NiXXAI876aGImAd6rTj8w,"Jonas Blue, William Singe",Mama,UMOD (Universal Music On Demand),11,94,30,5406893,regional-global-weekly-2017-11-30.csv
98,spotify:track:40oKW22ZNNkEdZLJTScaQI,"Kodak Black, XXXTENTACION",Roll in Peace (feat. XXXTENTACION),Atlantic Records,79,99,15,5337013,regional-global-weekly-2017-11-30.csv
99,spotify:track:790MhTXPFrYkrqCKvpg4t1,"NAV, Lil Uzi Vert",Wanted You (feat. Lil Uzi Vert),XO Records,99,103,3,5335778,regional-global-weekly-2017-11-30.csv
100,spotify:track:3DXncPQOG4VBw3QHh3S817,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",Epic/We The Best,2,95,31,5264364,regional-global-weekly-2017-11-30.csv
101,spotify:track:7DsX5K72fewVGb47qj7Tbg,Sam Smith,Pray,PLG - Capitol,28,77,8,5185692,regional-global-weekly-2017-11-30.csv
102,spotify:track:0tPQPaOKM32WgMSbPCYyRH,"David Guetta, AFROJACK, Charli xcx, French Montana",Dirty Sexy Money (feat. Charli XCX & French Montana),Parlophone (France),100,100,4,5098782,regional-global-weekly-2017-11-30.csv
103,spotify:track:1x5sYLZiu9r5E43kMlt9f8,"Clean Bandit, Zara Larsson",Symphony (feat. Zara Larsson),Atlantic Records UK,11,105,37,5078807,regional-global-weekly-2017-11-30.csv
104,spotify:track:7MHN1aCFtLXjownGhvEQlF,Manuel Turizo,Una Lady Como Tú,Sony Music Latin/La Industria,38,96,26,5036081,regional-global-weekly-2017-11-30.csv
105,spotify:track:5TmZYdHW6HJ9gt7Aokuql5,"Sebastian Yatra, Dalmata",SUTRA,UMLE - Latino,105,118,5,5033182,regional-global-weekly-2017-11-30.csv
106,spotify:track:2rE9TX3VQ0WNt7kziFhKep,"Lorde, Khalid, Post Malone, SZA","Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Universal Music New Zealand Limited,54,101,11,4986782,regional-global-weekly-2017-11-30.csv
107,spotify:track:0ERbK7qVqveCaBWIiYCrl3,"Romeo Santos, Daddy Yankee, Nicky Jam",Bella y Sensual,Sony Music Latin,106,139,18,4985229,regional-global-weekly-2017-11-30.csv
108,spotify:track:7F9vK8hNFMml4GtHsaXui6,"Louis Tomlinson, Bebe Rexha, Digital Farm Animals",Back to You (feat. Bebe Rexha & Digital Farm Animals),Syco Music,15,98,19,4982439,regional-global-weekly-2017-11-30.csv
109,spotify:track:5PB8zB1MOZASboLquvinMF,"CNCO, Little Mix",Reggaetón Lento (Remix),Sony Music Latin,56,86,15,4974039,regional-global-weekly-2017-11-30.csv
110,spotify:track:0afhq8XCExXpqazXczTSve,Ed Sheeran,Galway Girl,Atlantic Records UK,2,110,39,4973816,regional-global-weekly-2017-11-30.csv
111,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,Atlantic Records,6,113,49,4954008,regional-global-weekly-2017-11-30.csv
112,spotify:track:4aWmUDTfIPGksMNLV2rQP2,"Luis Fonsi, Daddy Yankee",Despacito,UMLE - Latino,4,87,46,4943689,regional-global-weekly-2017-11-30.csv
113,spotify:track:0OI7AFifLSoGzpb8bdBLLV,"mgk, X Ambassadors, Bebe Rexha","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Atlantic Records,113,-1,1,4883705,regional-global-weekly-2017-11-30.csv
114,spotify:track:22eADXu8DfOAUEDw4vU8qy,"Chris Jedi, J Balvin, Ozuna, Arcángel",Ahora Dice,UMLE - Latino,46,106,34,4875163,regional-global-weekly-2017-11-30.csv
115,spotify:track:38yBBH2jacvDxrznF7h08J,Niall Horan,Slow Hands,Capitol Records (US1A),29,102,30,4842200,regional-global-weekly-2017-11-30.csv
116,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,"Migos, Gucci Mane",Slippery (feat. Gucci Mane),Quality Control Music,71,107,35,4835543,regional-global-weekly-2017-11-30.csv
117,spotify:track:0yyZN5ASdrYu0XYWFzfxUu,"Jesse & Joy, Gente De Zona",3 A.M.,WM Mexico,112,117,11,4818051,regional-global-weekly-2017-11-30.csv
118,spotify:track:6PGoSes0D9eUDeeAafB2As,"Kendrick Lamar, Zacari",LOVE. FEAT. ZACARI.,Aftermath,14,121,33,4791135,regional-global-weekly-2017-11-30.csv
119,spotify:track:6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,Atlantic Records UK,41,127,49,4748743,regional-global-weekly-2017-11-30.csv
120,spotify:track:1pZdegOXTZ2ftINo3oUuRZ,Liam Payne,Bedroom Floor,Capitol Records UK / EMI,71,112,6,4725094,regional-global-weekly-2017-11-30.csv
121,spotify:track:6kex4EBAj0WHXDKZMEJaaF,"Jason Derulo, Nicki Minaj, Ty Dolla $ign",Swalla (feat. Nicki Minaj & Ty Dolla $ign),Beluga Heights/Warner Records,6,109,40,4702406,regional-global-weekly-2017-11-30.csv
122,spotify:track:0VgkVdmE4gld66l8iyGjgx,Future,Mask Off,Epic/Freebandz/A1,5,116,41,4700418,regional-global-weekly-2017-11-30.csv
123,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,Post Malone,White Iverson,Mercury Records/Republic Owned,100,123,41,4681897,regional-global-weekly-2017-11-30.csv
124,spotify:track:3ojTJaonfkL96iIWa47SU3,Chris Brown,Questions,RCA Records Label,56,108,15,4612762,regional-global-weekly-2017-11-30.csv
125,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,Disruptor Records/Columbia,2,125,49,4601149,regional-global-weekly-2017-11-30.csv
126,spotify:track:0lLdorYw7lVrJydTINhWdI,Michael Bublé,It's Beginning to Look a Lot like Christmas,Reprise,41,-1,2,4577042,regional-global-weekly-2017-11-30.csv
127,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,"Lil Uzi Vert, Oh Wonder",The Way Life Goes (feat. Oh Wonder),Generation Now/Atlantic,44,114,14,4569067,regional-global-weekly-2017-11-30.csv
128,spotify:track:1LszjjoVwDDZcWUQbzeDLG,"Yandel, Bad Bunny",Explícale (feat. Bad Bunny),Sony Music Latin,101,122,13,4556116,regional-global-weekly-2017-11-30.csv
129,spotify:track:4hKWUzhQWsOkgT6LnDEASe,Bausa,Was du Liebe nennst,WM Germany,96,124,7,4555155,regional-global-weekly-2017-11-30.csv
130,spotify:track:4c2W3VKsOFoIg2SFaO6DY5,Rita Ora,Your Song,Atlantic Records UK,29,126,27,4537473,regional-global-weekly-2017-11-30.csv
131,spotify:track:5zSOVwaY3sVjnmLhuEfsuf,Ozuna,Tú Foto,VP Records Corp/Dimelo Vi,72,120,31,4536375,regional-global-weekly-2017-11-30.csv
132,spotify:track:4IWAyPf1KMq7JCyGeCjTeH,Imagine Dragons,Whatever It Takes,Kid Ina Korner / Interscope,51,134,16,4519335,regional-global-weekly-2017-11-30.csv
133,spotify:track:3eR23VReFzcdmS7TYCrhCe,"Kygo, Selena Gomez",It Ain't Me (with Selena Gomez),Kygo,2,128,41,4497125,regional-global-weekly-2017-11-30.csv
134,spotify:track:1Slwb6dOYkBlWal1PGtnNg,Ed Sheeran,Thinking out Loud,Atlantic Records UK,58,135,49,4427371,regional-global-weekly-2017-11-30.csv
135,spotify:track:3T7dNA7O8c3Axj5WyDNcH3,Brenda Lee,Rockin' Around The Christmas Tree,MCA Nashville,66,-1,2,4423222,regional-global-weekly-2017-11-30.csv
136,spotify:track:3NdDpSvN911VPGivFlV5d0,"ZAYN, Taylor Swift",I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,2,130,49,4404719,regional-global-weekly-2017-11-30.csv
137,spotify:track:3A7qX2QjDlPnazUsRk5y0M,"David Guetta, Justin Bieber",2U (feat. Justin Bieber),Parlophone UK,3,129,25,4374169,regional-global-weekly-2017-11-30.csv
138,spotify:track:32OWobmyAz8J2qA8iWekyS,Justin Bieber,Mistletoe,RBMG/Def Jam,90,-1,2,4355621,regional-global-weekly-2017-11-30.csv
